id,source_document_id,source_record_id,asset_type,title,external_ref,image_url,thumbnail_url,page_url,rights_note,payload
301977b4-cf21-5aff-88ca-4bf5d8794df4,c64f8fcb-8121-554e-9c9e-72928c104811,bc0d5f71-f22a-5308-8d82-a7b3ed8c2fed,photo_reference,LK272 MAGGIE - C 4403/31,C 4403/31,,,https://wildmuir.co.uk/catalogues/fishcat.pdf,Photo reference only. The actual photograph is not embedded; contact Wildmuir/A. Denholm for image supply and permissions.,"{""built_decade"": """", ""job_or_type"": ""YOAL"", ""lk_number"": ""LK272"", ""photo_decade"": ""1990s"", ""photo_ref"": ""C 4403/31"", ""photo_year"": ""1995"", ""photo_year_raw"": ""1995"", ""port_of_registry"": ""LERWICK"", ""position"": ""ON LAND"", ""raw_line"": ""C 4403/31 272 LK MAGGIE YOAL ON LAND stbd side view 1995 LERWICK"", ""remarks"": ""stbd side view"", ""source"": ""A. Denholm / Wildmuir Fishing Boat Photo Catalogue"", ""source_page"": ""97"", ""source_url"": ""https://wildmuir.co.uk/catalogues/fishcat.pdf"", ""tons_or_gt"": """", ""vessel_name"": ""MAGGIE"", ""year_built"": """"}"
42ffdf16-a6c1-5bd7-9be7-b3689584d21b,c64f8fcb-8121-554e-9c9e-72928c104811,e729dcaa-d496-5e48-b497-f32d52a28ff4,photo_reference,LK272 MAGGIE - C 4403/32,C 4403/32,,,https://wildmuir.co.uk/catalogues/fishcat.pdf,Photo reference only. The actual photograph is not embedded; contact Wildmuir/A. Denholm for image supply and permissions.,"{""built_decade"": """", ""job_or_type"": ""YOAL"", ""lk_number"": ""LK272"", ""photo_decade"": ""1990s"", ""photo_ref"": ""C 4403/32"", ""photo_year"": ""1995"", ""photo_year_raw"": ""1995"", ""port_of_registry"": ""LERWICK"", ""position"": ""ON LAND"", ""raw_line"": ""C 4403/32 272 LK MAGGIE YOAL ON LAND port side view 1995 LERWICK"", ""remarks"": ""port side view"", ""source"": ""A. Denholm / Wildmuir Fishing Boat Photo Catalogue"", ""source_page"": ""97"", ""source_url"": ""https://wildmuir.co.uk/catalogues/fishcat.pdf"", ""tons_or_gt"": """", ""vessel_name"": ""MAGGIE"", ""year_built"": """"}"
986d42f6-7c14-5885-8a90-f175e2f769da,c64f8fcb-8121-554e-9c9e-72928c104811,25d32a9e-36aa-5e29-b413-50e52d664c20,photo_reference,LK1 BRILLIANT - C 4352/19,C 4352/19,,,https://wildmuir.co.uk/catalogues/fishcat.pdf,Photo reference only. The actual photograph is not embedded; contact Wildmuir/A. Denholm for image supply and permissions.,"{""built_decade"": ""1990s"", ""job_or_type"": ""SCALLOPER"", ""lk_number"": ""LK1"", ""photo_decade"": ""1990s"", ""photo_ref"": ""C 4352/19"", ""photo_year"": ""1993"", ""photo_year_raw"": ""1993"", ""port_of_registry"": ""LERWICK"", ""position"": ""BERTHED"", ""raw_line"": ""C 4352/19 LK 1 BRILLIANT 1990 32 SCALLOPER BERTHED stbd side view 1993 LERWICK"", ""remarks"": ""stbd side view"", ""source"": ""A. Denholm / Wildmuir Fishing Boat Photo Catalogue"", ""source_page"": ""97"", ""source_url"": ""https://wildmuir.co.uk/catalogues/fishcat.pdf"", ""tons_or_gt"": ""32"", ""vessel_name"": ""BRILLIANT"", ""year_built"": ""1990""}"
50fc47a3-d101-5374-a5e9-bfb668b5cdf7,c64f8fcb-8121-554e-9c9e-72928c104811,9b04c75a-f0d8-5771-a822-47e35838a5c6,photo_reference,LK1 BRILLIANT - C 4579/32,C 4579/32,,,https://wildmuir.co.uk/catalogues/fishcat.pdf,Photo reference only. The actual photograph is not embedded; contact Wildmuir/A. Denholm for image supply and permissions.,"{""built_decade"": ""1990s"", ""job_or_type"": ""SCALLOPER"", ""lk_number"": ""LK1"", ""photo_decade"": ""1990s"", ""photo_ref"": ""C 4579/32"", ""photo_year"": ""1994"", ""photo_year_raw"": ""1994"", ""port_of_registry"": ""LERWICK"", ""position"": ""BERTHED"", ""raw_line"": ""C 4579/32 LK 1 BRILLIANT 1990 32 SCALLOPER BERTHED port side view 1994 LERWICK"", ""remarks"": ""port side view"", ""source"": ""A. Denholm / Wildmuir Fishing Boat Photo Catalogue"", ""source_page"": ""97"", ""source_url"": ""https://wildmuir.co.uk/catalogues/fishcat.pdf"", ""tons_or_gt"": ""32"", ""vessel_name"": ""BRILLIANT"", ""year_built"": ""1990""}"
156537a4-6a15-5e65-8211-b579da1f7f6a,c64f8fcb-8121-554e-9c9e-72928c104811,56eac280-0491-5c2e-82fb-333c4551a769,photo_reference,LK2 GIRL MANDY - C 4452/15,C 4452/15,,,https://wildmuir.co.uk/catalogues/fishcat.pdf,Photo reference only. The actual photograph is not embedded; contact Wildmuir/A. Denholm for image supply and permissions.,"{""built_decade"": ""1990s"", ""job_or_type"": ""POTTER"", ""lk_number"": ""LK2"", ""photo_decade"": ""1990s"", ""photo_ref"": ""C 4452/15"", ""photo_year"": ""1993"", ""photo_year_raw"": ""1993"", ""port_of_registry"": ""LERWICK"", ""position"": ""BERTHED"", ""raw_line"": ""C 4452/15 LK 2 GIRL MANDY 1990 7 POTTER BERTHED 1993 LERWICK"", ""remarks"": """", ""source"": ""A. Denholm / Wildmuir Fishing Boat Photo Catalogue"", ""source_page"": ""97"", ""source_url"": ""https://wildmuir.co.uk/catalogues/fishcat.pdf"", ""tons_or_gt"": ""7"", ""vessel_name"": ""GIRL MANDY"", ""year_built"": ""1990""}"
c5cd5a55-514b-57c6-969d-81974836320c,c64f8fcb-8121-554e-9c9e-72928c104811,76e73628-f427-5019-a571-94733c970430,photo_reference,LK4 LILAC - M 790/28,M 790/28,,,https://wildmuir.co.uk/catalogues/fishcat.pdf,Photo reference only. The actual photograph is not embedded; contact Wildmuir/A. Denholm for image supply and permissions.,"{""built_decade"": ""1930s"", ""job_or_type"": ""SEINE NETTER"", ""lk_number"": ""LK4"", ""photo_decade"": ""1960s"", ""photo_ref"": ""M 790/28"", ""photo_year"": ""1965"", ""photo_year_raw"": ""1965"", ""port_of_registry"": ""LERWICK"", ""position"": ""UNDERWAY"", ""raw_line"": ""M 790/28 LK 4 LILAC 1934 25 SEINE NETTER UNDERWAY 1965 LERWICK"", ""remarks"": """", ""source"": ""A. Denholm / Wildmuir Fishing Boat Photo Catalogue"", ""source_page"": ""97"", ""source_url"": ""https://wildmuir.co.uk/catalogues/fishcat.pdf"", ""tons_or_gt"": ""25"", ""vessel_name"": ""LILAC"", ""year_built"": ""1934""}"
77a155e5-ca7d-5d36-bd76-599fe99089c8,c64f8fcb-8121-554e-9c9e-72928c104811,401389ff-9a6b-59a1-b556-dbf24618b258,photo_reference,LK5 - M 914/26A,M 914/26A,,,https://wildmuir.co.uk/catalogues/fishcat.pdf,Photo reference only. The actual photograph is not embedded; contact Wildmuir/A. Denholm for image supply and permissions.,"{""built_decade"": """", ""job_or_type"": ""POTTER"", ""lk_number"": ""LK5"", ""photo_decade"": """", ""photo_ref"": ""M 914/26A"", ""photo_year"": """", ""photo_year_raw"": ""19"", ""port_of_registry"": ""LERWICK"", ""position"": ""UNDERWAY"", ""raw_line"": ""M 914/26A LK 5 POTTER UNDERWAY 19 LERWICK"", ""remarks"": """", ""source"": ""A. Denholm / Wildmuir Fishing Boat Photo Catalogue"", ""source_page"": ""97"", ""source_url"": ""https://wildmuir.co.uk/catalogues/fishcat.pdf"", ""tons_or_gt"": """", ""vessel_name"": """", ""year_built"": """"}"
24444ec0-e21e-5cc0-96ad-2194bb949201,c64f8fcb-8121-554e-9c9e-72928c104811,13e28c3c-2a1f-520a-8002-c1541523377b,photo_reference,LK9 SEARCHER - C 4331/32A,C 4331/32A,,,https://wildmuir.co.uk/catalogues/fishcat.pdf,Photo reference only. The actual photograph is not embedded; contact Wildmuir/A. Denholm for image supply and permissions.,"{""built_decade"": ""1990s"", ""job_or_type"": ""POTTER"", ""lk_number"": ""LK9"", ""photo_decade"": ""1990s"", ""photo_ref"": ""C 4331/32A"", ""photo_year"": ""1994"", ""photo_year_raw"": ""1994"", ""port_of_registry"": ""LERWICK"", ""position"": ""BERTHED"", ""raw_line"": ""C 4331/32A LK 9 SEARCHER 1992 3 POTTER BERTHED 1994 LERWICK"", ""remarks"": """", ""source"": ""A. Denholm / Wildmuir Fishing Boat Photo Catalogue"", ""source_page"": ""97"", ""source_url"": ""https://wildmuir.co.uk/catalogues/fishcat.pdf"", ""tons_or_gt"": ""3"", ""vessel_name"": ""SEARCHER"", ""year_built"": ""1992""}"
2b8b0eb1-fbf5-58f6-81b2-99ca491842b6,c64f8fcb-8121-554e-9c9e-72928c104811,a54b51b5-77e3-54e7-9fee-5b96e1932bcd,photo_reference,LK11 ABALONE - C 4332/3,C 4332/3,,,https://wildmuir.co.uk/catalogues/fishcat.pdf,Photo reference only. The actual photograph is not embedded; contact Wildmuir/A. Denholm for image supply and permissions.,"{""built_decade"": ""1960s"", ""job_or_type"": ""POTTER"", ""lk_number"": ""LK11"", ""photo_decade"": ""1990s"", ""photo_ref"": ""C 4332/3"", ""photo_year"": ""1993"", ""photo_year_raw"": ""1993"", ""port_of_registry"": ""LERWICK"", ""position"": ""BERTHED"", ""raw_line"": ""C 4332/3 LK 11 ABALONE 1964 4 POTTER BERTHED 1993 LERWICK"", ""remarks"": """", ""source"": ""A. Denholm / Wildmuir Fishing Boat Photo Catalogue"", ""source_page"": ""97"", ""source_url"": ""https://wildmuir.co.uk/catalogues/fishcat.pdf"", ""tons_or_gt"": ""4"", ""vessel_name"": ""ABALONE"", ""year_built"": ""1964""}"
bbc44bd3-bc89-5874-909d-6ff5c66c609d,c64f8fcb-8121-554e-9c9e-72928c104811,4669a9c1-1edb-55be-9e98-35d7e213d726,photo_reference,LK15 ZENITH - C 4552/3,C 4552/3,,,https://wildmuir.co.uk/catalogues/fishcat.pdf,Photo reference only. The actual photograph is not embedded; contact Wildmuir/A. Denholm for image supply and permissions.,"{""built_decade"": ""1980s"", ""job_or_type"": ""TRAWLER"", ""lk_number"": ""LK15"", ""photo_decade"": ""2000s"", ""photo_ref"": ""C 4552/3"", ""photo_year"": ""2000"", ""photo_year_raw"": ""2000"", ""port_of_registry"": ""LERWICK"", ""position"": ""BERTHED"", ""raw_line"": ""C 4552/3 LK 15 ZENITH 1987 239 TRAWLER BERTHED 2000 LERWICK"", ""remarks"": """", ""source"": ""A. Denholm / Wildmuir Fishing Boat Photo Catalogue"", ""source_page"": ""97"", ""source_url"": ""https://wildmuir.co.uk/catalogues/fishcat.pdf"", ""tons_or_gt"": ""239"", ""vessel_name"": ""ZENITH"", ""year_built"": ""1987""}"
ba061dfc-53f3-5bdd-a9ea-cac06c2a276c,c64f8fcb-8121-554e-9c9e-72928c104811,cb56c929-71b8-545f-a36c-9f1718c696f6,photo_reference,LK16 BRIGHT RAY II - D 0001630,D 0001630,,,https://wildmuir.co.uk/catalogues/fishcat.pdf,Photo reference only. The actual photograph is not embedded; contact Wildmuir/A. Denholm for image supply and permissions.,"{""built_decade"": ""1980s"", ""job_or_type"": ""POTTER"", ""lk_number"": ""LK16"", ""photo_decade"": ""2010s"", ""photo_ref"": ""D 0001630"", ""photo_year"": ""2016"", ""photo_year_raw"": ""2016"", ""port_of_registry"": ""LERWICK"", ""position"": ""BERTHED"", ""raw_line"": ""D 0001630 LK 16 BRIGHT RAY II 1982 GT 7 POTTER BERTHED 2016 LERWICK"", ""remarks"": """", ""source"": ""A. Denholm / Wildmuir Fishing Boat Photo Catalogue"", ""source_page"": ""97"", ""source_url"": ""https://wildmuir.co.uk/catalogues/fishcat.pdf"", ""tons_or_gt"": ""GT 7"", ""vessel_name"": ""BRIGHT RAY II"", ""year_built"": ""1982""}"
5739abb5-6b13-5f3c-b7d6-121cd6a38dbe,c64f8fcb-8121-554e-9c9e-72928c104811,2799eb8a-acbf-51d7-8f66-199c63aeb254,photo_reference,LK20 SANLORMARHO - M 805/34,M 805/34,,,https://wildmuir.co.uk/catalogues/fishcat.pdf,Photo reference only. The actual photograph is not embedded; contact Wildmuir/A. Denholm for image supply and permissions.,"{""built_decade"": ""1970s"", ""job_or_type"": ""SEINE NETTER"", ""lk_number"": ""LK20"", ""photo_decade"": ""1980s"", ""photo_ref"": ""M 805/34"", ""photo_year"": ""1980"", ""photo_year_raw"": ""1980"", ""port_of_registry"": ""LERWICK"", ""position"": ""UNDERWAY"", ""raw_line"": ""M 805/34 LK 20 SANLORMARHO 1974 31 SEINE NETTER UNDERWAY 1980 LERWICK"", ""remarks"": """", ""source"": ""A. Denholm / Wildmuir Fishing Boat Photo Catalogue"", ""source_page"": ""97"", ""source_url"": ""https://wildmuir.co.uk/catalogues/fishcat.pdf"", ""tons_or_gt"": ""31"", ""vessel_name"": ""SANLORMARHO"", ""year_built"": ""1974""}"
8cbfe297-aae5-5276-badc-7e97262cf047,c64f8fcb-8121-554e-9c9e-72928c104811,4c694aec-14b0-5587-abf5-a11e8e15d4d0,photo_reference,LK21 VALENTIA - D 0001709,D 0001709,,,https://wildmuir.co.uk/catalogues/fishcat.pdf,Photo reference only. The actual photograph is not embedded; contact Wildmuir/A. Denholm for image supply and permissions.,"{""built_decade"": ""2010s"", ""job_or_type"": ""POTTER"", ""lk_number"": ""LK21"", ""photo_decade"": ""2010s"", ""photo_ref"": ""D 0001709"", ""photo_year"": ""2016"", ""photo_year_raw"": ""2016"", ""port_of_registry"": ""LERWICK"", ""position"": ""BERTHED"", ""raw_line"": ""D 0001709 LK 21 VALENTIA 2012 GT 6 POTTER BERTHED 2016 LERWICK"", ""remarks"": """", ""source"": ""A. Denholm / Wildmuir Fishing Boat Photo Catalogue"", ""source_page"": ""97"", ""source_url"": ""https://wildmuir.co.uk/catalogues/fishcat.pdf"", ""tons_or_gt"": ""GT 6"", ""vessel_name"": ""VALENTIA"", ""year_built"": ""2012""}"
3650a204-bc22-5468-9e6c-ca93144f965d,c64f8fcb-8121-554e-9c9e-72928c104811,c1ff73b8-a38e-5c50-a411-a61d641b909d,photo_reference,LK23 DELTA DAWN - C 4453/3,C 4453/3,,,https://wildmuir.co.uk/catalogues/fishcat.pdf,Photo reference only. The actual photograph is not embedded; contact Wildmuir/A. Denholm for image supply and permissions.,"{""built_decade"": ""1960s"", ""job_or_type"": ""POTTER"", ""lk_number"": ""LK23"", ""photo_decade"": ""1990s"", ""photo_ref"": ""C 4453/3"", ""photo_year"": ""1993"", ""photo_year_raw"": ""1993"", ""port_of_registry"": ""LERWICK"", ""position"": ""BERTHED"", ""raw_line"": ""C 4453/3 LK 23 DELTA DAWN 1969 4 POTTER BERTHED 1993 LERWICK"", ""remarks"": """", ""source"": ""A. Denholm / Wildmuir Fishing Boat Photo Catalogue"", ""source_page"": ""97"", ""source_url"": ""https://wildmuir.co.uk/catalogues/fishcat.pdf"", ""tons_or_gt"": ""4"", ""vessel_name"": ""DELTA DAWN"", ""year_built"": ""1969""}"
1592d67d-8a70-5a95-a93e-3ec0f5342576,c64f8fcb-8121-554e-9c9e-72928c104811,b0ad37b5-00c5-59ac-8228-36d8405ac3ae,photo_reference,LK23 DELTA DAWN - D 0001681,D 0001681,,,https://wildmuir.co.uk/catalogues/fishcat.pdf,Photo reference only. The actual photograph is not embedded; contact Wildmuir/A. Denholm for image supply and permissions.,"{""built_decade"": ""1960s"", ""job_or_type"": ""POTTER"", ""lk_number"": ""LK23"", ""photo_decade"": ""2010s"", ""photo_ref"": ""D 0001681"", ""photo_year"": ""2016"", ""photo_year_raw"": ""2016"", ""port_of_registry"": ""LERWICK"", ""position"": ""BERTHED"", ""raw_line"": ""D 0001681 LK 23 DELTA DAWN 1969 4 POTTER BERTHED new cabin 2016 LERWICK"", ""remarks"": ""new cabin"", ""source"": ""A. Denholm / Wildmuir Fishing Boat Photo Catalogue"", ""source_page"": ""97"", ""source_url"": ""https://wildmuir.co.uk/catalogues/fishcat.pdf"", ""tons_or_gt"": ""4"", ""vessel_name"": ""DELTA DAWN"", ""year_built"": ""1969""}"
3e7c297b-e00f-5acf-a75c-d3b107fb9164,c64f8fcb-8121-554e-9c9e-72928c104811,80680cc2-6d38-524a-a014-d811fe89f9a6,photo_reference,LK25 OSPREY - C 4579/36,C 4579/36,,,https://wildmuir.co.uk/catalogues/fishcat.pdf,Photo reference only. The actual photograph is not embedded; contact Wildmuir/A. Denholm for image supply and permissions.,"{""built_decade"": ""1980s"", ""job_or_type"": ""SEINE NETTER"", ""lk_number"": ""LK25"", ""photo_decade"": ""1990s"", ""photo_ref"": ""C 4579/36"", ""photo_year"": ""1994"", ""photo_year_raw"": ""1994"", ""port_of_registry"": ""LERWICK"", ""position"": ""BERTHED"", ""raw_line"": ""C 4579/36 LK 25 OSPREY 1984 68 SEINE NETTER BERTHED 1994 LERWICK"", ""remarks"": """", ""source"": ""A. Denholm / Wildmuir Fishing Boat Photo Catalogue"", ""source_page"": ""97"", ""source_url"": ""https://wildmuir.co.uk/catalogues/fishcat.pdf"", ""tons_or_gt"": ""68"", ""vessel_name"": ""OSPREY"", ""year_built"": ""1984""}"
52ef29fb-2130-5d31-9675-2e0325973fff,c64f8fcb-8121-554e-9c9e-72928c104811,a800ff2c-37c4-582a-8616-d45d83f2f8fc,photo_reference,LK30 SALMAR - C 4333/29,C 4333/29,,,https://wildmuir.co.uk/catalogues/fishcat.pdf,Photo reference only. The actual photograph is not embedded; contact Wildmuir/A. Denholm for image supply and permissions.,"{""built_decade"": ""1980s"", ""job_or_type"": ""WORKBOAT"", ""lk_number"": ""LK30"", ""photo_decade"": ""1990s"", ""photo_ref"": ""C 4333/29"", ""photo_year"": ""1994"", ""photo_year_raw"": ""1994"", ""port_of_registry"": ""LERWICK"", ""position"": ""BERTHED"", ""raw_line"": ""C 4333/29 LK 30 SALMAR 1989 11 WORKBOAT BERTHED Fishfarm boat 1994 LERWICK"", ""remarks"": ""Fishfarm boat"", ""source"": ""A. Denholm / Wildmuir Fishing Boat Photo Catalogue"", ""source_page"": ""97"", ""source_url"": ""https://wildmuir.co.uk/catalogues/fishcat.pdf"", ""tons_or_gt"": ""11"", ""vessel_name"": ""SALMAR"", ""year_built"": ""1989""}"
226c37ae-f87e-5f82-a2d7-1452f0699b77,c64f8fcb-8121-554e-9c9e-72928c104811,193a0c5c-cabf-58d8-ae4c-cb5f752d3754,photo_reference,LK36 TRANQUILITY - D 0001715,D 0001715,,,https://wildmuir.co.uk/catalogues/fishcat.pdf,Photo reference only. The actual photograph is not embedded; contact Wildmuir/A. Denholm for image supply and permissions.,"{""built_decade"": ""1960s"", ""job_or_type"": ""POTTER"", ""lk_number"": ""LK36"", ""photo_decade"": ""2010s"", ""photo_ref"": ""D 0001715"", ""photo_year"": ""2016"", ""photo_year_raw"": ""2016"", ""port_of_registry"": ""LERWICK"", ""position"": ""BERTHED"", ""raw_line"": ""D 0001715 LK 36 TRANQUILITY 1969 GT 12 POTTER BERTHED 2016 LERWICK"", ""remarks"": """", ""source"": ""A. Denholm / Wildmuir Fishing Boat Photo Catalogue"", ""source_page"": ""97"", ""source_url"": ""https://wildmuir.co.uk/catalogues/fishcat.pdf"", ""tons_or_gt"": ""GT 12"", ""vessel_name"": ""TRANQUILITY"", ""year_built"": ""1969""}"
fd0b5c66-2c59-56b9-92b2-3bf62cd7fb55,c64f8fcb-8121-554e-9c9e-72928c104811,d851f700-abdb-501e-9188-04f2d6f34153,photo_reference,LK37 RESPONSIVE - M 790/30,M 790/30,,,https://wildmuir.co.uk/catalogues/fishcat.pdf,Photo reference only. The actual photograph is not embedded; contact Wildmuir/A. Denholm for image supply and permissions.,"{""built_decade"": ""1940s"", ""job_or_type"": ""SEINE NETTER"", ""lk_number"": ""LK37"", ""photo_decade"": ""1960s"", ""photo_ref"": ""M 790/30"", ""photo_year"": ""1965"", ""photo_year_raw"": ""1965"", ""port_of_registry"": ""LERWICK"", ""position"": ""UNDERWAY"", ""raw_line"": ""M 790/30 LK 37 RESPONSIVE 1944 46 SEINE NETTER UNDERWAY 1965 LERWICK"", ""remarks"": """", ""source"": ""A. Denholm / Wildmuir Fishing Boat Photo Catalogue"", ""source_page"": ""97"", ""source_url"": ""https://wildmuir.co.uk/catalogues/fishcat.pdf"", ""tons_or_gt"": ""46"", ""vessel_name"": ""RESPONSIVE"", ""year_built"": ""1944""}"
f9447c9c-4b2d-5cf8-9aa7-9fd7636d768e,c64f8fcb-8121-554e-9c9e-72928c104811,b5bac356-3694-5afe-b075-5e711737edb5,photo_reference,LK37 RENOWN - C 4329/17,C 4329/17,,,https://wildmuir.co.uk/catalogues/fishcat.pdf,Photo reference only. The actual photograph is not embedded; contact Wildmuir/A. Denholm for image supply and permissions.,"{""built_decade"": ""1980s"", ""job_or_type"": ""SEINE NETTER"", ""lk_number"": ""LK37"", ""photo_decade"": ""1990s"", ""photo_ref"": ""C 4329/17"", ""photo_year"": ""1994"", ""photo_year_raw"": ""1994"", ""port_of_registry"": ""LERWICK"", ""position"": ""BERTHED"", ""raw_line"": ""C 4329/17 LK 37 RENOWN 1989 13 SEINE NETTER BERTHED 1994 LERWICK"", ""remarks"": """", ""source"": ""A. Denholm / Wildmuir Fishing Boat Photo Catalogue"", ""source_page"": ""97"", ""source_url"": ""https://wildmuir.co.uk/catalogues/fishcat.pdf"", ""tons_or_gt"": ""13"", ""vessel_name"": ""RENOWN"", ""year_built"": ""1989""}"
65e41a3d-5daa-5642-b257-c571229d0799,c64f8fcb-8121-554e-9c9e-72928c104811,44b35568-4b83-561b-94d2-e894fec38358,photo_reference,LK37 RENOWN - D 0000100,D 0000100,,,https://wildmuir.co.uk/catalogues/fishcat.pdf,Photo reference only. The actual photograph is not embedded; contact Wildmuir/A. Denholm for image supply and permissions.,"{""built_decade"": ""1980s"", ""job_or_type"": ""TRAWLER"", ""lk_number"": ""LK37"", ""photo_decade"": ""2010s"", ""photo_ref"": ""D 0000100"", ""photo_year"": ""2010"", ""photo_year_raw"": ""2010"", ""port_of_registry"": ""LERWICK"", ""position"": ""UNDERWAY"", ""raw_line"": ""D 0000100 LK 37 RENOWN 1981 GT 108 TRAWLER UNDERWAY stbd side view 2010 LERWICK"", ""remarks"": ""stbd side view"", ""source"": ""A. Denholm / Wildmuir Fishing Boat Photo Catalogue"", ""source_page"": ""97"", ""source_url"": ""https://wildmuir.co.uk/catalogues/fishcat.pdf"", ""tons_or_gt"": ""GT 108"", ""vessel_name"": ""RENOWN"", ""year_built"": ""1981""}"
30f55ab8-7ede-5454-be1b-30315cc7d980,c64f8fcb-8121-554e-9c9e-72928c104811,97bed40b-77d8-518f-b9ec-255d433e49da,photo_reference,LK37 RENOWN - D 0000099,D 0000099,,,https://wildmuir.co.uk/catalogues/fishcat.pdf,Photo reference only. The actual photograph is not embedded; contact Wildmuir/A. Denholm for image supply and permissions.,"{""built_decade"": ""1980s"", ""job_or_type"": ""TRAWLER"", ""lk_number"": ""LK37"", ""photo_decade"": ""2010s"", ""photo_ref"": ""D 0000099"", ""photo_year"": ""2010"", ""photo_year_raw"": ""2010"", ""port_of_registry"": ""LERWICK"", ""position"": ""UNDERWAY"", ""raw_line"": ""D 0000099 LK 37 RENOWN 1981 GT 108 TRAWLER UNDERWAY port side view 2010 LERWICK"", ""remarks"": ""port side view"", ""source"": ""A. Denholm / Wildmuir Fishing Boat Photo Catalogue"", ""source_page"": ""97"", ""source_url"": ""https://wildmuir.co.uk/catalogues/fishcat.pdf"", ""tons_or_gt"": ""GT 108"", ""vessel_name"": ""RENOWN"", ""year_built"": ""1981""}"
0fd59028-3694-5b5b-9543-0a6559467762,c64f8fcb-8121-554e-9c9e-72928c104811,85257f71-c5c9-56ee-ad3c-0e1a48bd7e46,photo_reference,LK38 JUNA - M 788/28,M 788/28,,,https://wildmuir.co.uk/catalogues/fishcat.pdf,Photo reference only. The actual photograph is not embedded; contact Wildmuir/A. Denholm for image supply and permissions.,"{""built_decade"": ""1970s"", ""job_or_type"": ""POTTER"", ""lk_number"": ""LK38"", ""photo_decade"": ""1980s"", ""photo_ref"": ""M 788/28"", ""photo_year"": ""1980"", ""photo_year_raw"": ""1980"", ""port_of_registry"": ""LERWICK"", ""position"": ""BERTHED"", ""raw_line"": ""M 788/28 LK 38 JUNA 1970 GT 11 POTTER BERTHED 1980 LERWICK"", ""remarks"": """", ""source"": ""A. Denholm / Wildmuir Fishing Boat Photo Catalogue"", ""source_page"": ""97"", ""source_url"": ""https://wildmuir.co.uk/catalogues/fishcat.pdf"", ""tons_or_gt"": ""GT 11"", ""vessel_name"": ""JUNA"", ""year_built"": ""1970""}"
9ec95129-b64b-5e05-9893-b84fc519a8c5,c64f8fcb-8121-554e-9c9e-72928c104811,f3fbd06c-3676-50cc-babc-58b80a19fc2a,photo_reference,LK40 ARCTIC SOLITAIRE - C 4353/35,C 4353/35,,,https://wildmuir.co.uk/catalogues/fishcat.pdf,Photo reference only. The actual photograph is not embedded; contact Wildmuir/A. Denholm for image supply and permissions.,"{""built_decade"": ""1980s"", ""job_or_type"": ""POTTER"", ""lk_number"": ""LK40"", ""photo_decade"": ""1990s"", ""photo_ref"": ""C 4353/35"", ""photo_year"": ""1993"", ""photo_year_raw"": ""1993"", ""port_of_registry"": ""LERWICK"", ""position"": ""BERTHED"", ""raw_line"": ""C 4353/35 LK 40 ARCTIC SOLITAIRE 1982 7 POTTER BERTHED 1993 LERWICK"", ""remarks"": """", ""source"": ""A. Denholm / Wildmuir Fishing Boat Photo Catalogue"", ""source_page"": ""97"", ""source_url"": ""https://wildmuir.co.uk/catalogues/fishcat.pdf"", ""tons_or_gt"": ""7"", ""vessel_name"": ""ARCTIC SOLITAIRE"", ""year_built"": ""1982""}"
5e9a416d-ba6b-51d2-8eeb-810a71b484f9,c64f8fcb-8121-554e-9c9e-72928c104811,66c978f6-4d6f-5935-9327-d75cae889c36,photo_reference,LK40 ARCTIC SOLITAIRE - D 0001648,D 0001648,,,https://wildmuir.co.uk/catalogues/fishcat.pdf,Photo reference only. The actual photograph is not embedded; contact Wildmuir/A. Denholm for image supply and permissions.,"{""built_decade"": ""1990s"", ""job_or_type"": ""SCALLOPER"", ""lk_number"": ""LK40"", ""photo_decade"": ""2010s"", ""photo_ref"": ""D 0001648"", ""photo_year"": ""2016"", ""photo_year_raw"": ""2016"", ""port_of_registry"": ""LERWICK"", ""position"": ""BERTHED"", ""raw_line"": ""D 0001648 LK 40 ARCTIC SOLITAIRE 1997 GT 14 SCALLOPER BERTHED 2016 LERWICK"", ""remarks"": """", ""source"": ""A. Denholm / Wildmuir Fishing Boat Photo Catalogue"", ""source_page"": ""97"", ""source_url"": ""https://wildmuir.co.uk/catalogues/fishcat.pdf"", ""tons_or_gt"": ""GT 14"", ""vessel_name"": ""ARCTIC SOLITAIRE"", ""year_built"": ""1997""}"
